quarter_end,RET_mean,RET_std,RET_max,abs_RET_mean,abs_RET_max,abs_exceed_sum,upper_exceed_sum,lower_exceed_sum,abs_extreme_score_mean,upper_extreme_score_mean,lower_extreme_score_mean,log_volume_mean,log_volume_std,log_volume_max,rel_spread_mean,rel_spread_max,days_in_quarter,high_spread_ratio,low_volume_ratio,high_volume_ratio,abs_exceed_ratio,upper_exceed_ratio,lower_exceed_ratio,abs_mean_excess,abs_max_excess,abs_es_q,abs_xi,abs_sigma,abs_threshold,upper_mean_excess,upper_max_excess,upper_es_q,upper_xi,upper_sigma,upper_threshold,lower_mean_excess,lower_max_excess,lower_es_q,lower_xi,lower_sigma,lower_threshold,municipal_decline,pred_prob,pred_decline
1994-03-31,-0.00010196825396825387,0.016764013090611738,0.04086,0.01349047619047619,0.04086,0,1,0,0.0,0.014771657077978978,0.0,14.752333034189624,0.3772102798880836,15.865214410153195,0.0038114058363296365,0.009216589861751152,63,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.004344450000000007,0.009957200000000006,0.04689512370343893,-1.5387573435862536,0.015321714621557056,0.030902799999999994,0.006978800000000003,0.016032800000000003,0.050259976293473035,-1.4171907334463114,0.02272153559119803,0.024827199999999997,0.004303850000000003,0.009601100000000005,0.0406732066636874,-1.3695342406859639,0.013149035198250015,0.025522899999999998,0,0.23704691203486125,0
1993-03-31,0.002771290322580645,0.019969301188251878,0.046823,0.015886193548387096,0.049231,0,1,2,0.0,0.01085345586572351,0.01816392260434811,14.66400461499666,0.5142648599872336,16.239817674162794,0.005975950396303186,0.012861736334405145,62,0.0,0.03225806451612903,0.0,0.0,0.016129032258064516,0.03225806451612903,0.009785299999999997,0.014120049999999995,0.05863173536123358,-1.9919704619844647,0.028126722521743735,0.03511095,0.0,0.0,0.0,1.1264696550724684,0.0012813236621305808,0.03142564999999998,0.007783350000000026,0.015256850000000023,0.059959572239444564,-2.369238992558741,0.03614712392361989,0.033974149999999974,0,0.06336469009629045,0
2006-03-31,0.0020759999999999997,0.029572624761402034,0.089776,0.023416387096774193,0.089776,5,6,3,0.05117973756290855,0.03913177038581498,0.030819772929288537,16.34830945003232,0.4274163407814779,17.27609574984781,0.0006871272021544933,0.004192872117400412,62,0.0,0.0,0.0967741935483871,0.08064516129032258,0.0967741935483871,0.04838709677419355,0.0,0.0,0.0,4.658212529942834,0.00012359016047087633,0.0551442,0.0,0.0,0.0,4.658212529942834,0.00012359016047087633,0.0551442,0.007347050000000008,0.012514300000000006,0.059150845720498266,-3.8628413955824996,0.0483407560767381,0.03669569999999999,0,0.5597368133252288,1
1999-09-30,-0.0004111874999999999,0.02035032634259215,0.059856,0.01594790625,0.059856,1,2,2,0.011008257404197997,0.017669146592330882,0.024917782118832964,14.45790074936265,0.29467158076235017,15.226936703517147,0.007946332406223316,0.03110704483074108,64,0.015625,0.03125,0.0,0.015625,0.03125,0.03125,0.007936149999999996,0.020937399999999995,0.06780141142912904,-0.057002052720829116,0.008398316190300941,0.038918600000000005,0.009709200000000074,0.024420450000000073,0.07015295691113722,-0.42942758866554664,0.014718754288079916,0.03543554999999993,0.007321100000000009,0.015325350000000008,0.05429161768283566,-2.051805439254053,0.03144463648847212,0.02866264999999999,0,0.07589537386174058,0
1991-12-31,-0.0035900625,0.02274155190072073,0.059091,0.0179991875,0.066667,2,2,4,0.019956718294871667,0.015311061872418718,0.0396588374651856,14.178991530674184,0.4585155814258669,15.254729619504937,0.0,,64,0.0,0.21875,0.0,0.03125,0.03125,0.0625,0.009246900000000039,0.020263400000000042,0.07743287258275033,-1.133544775369324,0.02296947120121881,0.04640359999999996,0.012302300000000025,0.028114050000000022,0.07617051167036212,-1.5478229500991385,0.04351557181023473,0.030976949999999975,0.009682000000000048,0.027549000000000053,0.07718062220885588,0.38931891574179545,0.006420470209985247,0.03911799999999995,0,0.2246635337401503,0
2003-06-30,0.0014786507936507937,0.01881471638163194,0.054702,0.014611698412698413,0.054702,1,2,0,0.01376331536856487,0.016838930709708013,0.0,15.572211044957834,0.3695842768010967,16.492338442618767,0.0022575635086577142,0.00799881499037189,63,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.008516200000000005,0.018233200000000005,0.06574237272433364,-1.5349142001064962,0.027986397593381777,0.036468799999999996,0.00879290000000001,0.01850990000000001,0.06612766683461113,-1.612830431730142,0.029853330008281775,0.03619209999999999,0.0025277,0.005205700000000001,0.034217211025826824,-1.221346060241931,0.0063579611858014225,0.0261493,0,0.4658275640671004,0
1992-12-31,0.00038539062499999994,0.021437937884734897,0.060484,0.016529640625,0.060484,2,3,2,0.02368977337846675,0.026288624623101643,0.023553837482517208,14.578231050700568,0.40092385752570253,15.574626477004308,0.00766321300022856,0.011516314779270634,64,0.0,0.03125,0.0,0.03125,0.046875,0.03125,0.010954600000000021,0.019044350000000022,0.07291786184642982,-1.8809294499248868,0.035821078769677064,0.04143964999999998,0.011185200000000008,0.02255345000000001,0.07413224481936889,-1.5326143016955847,0.0345657400225763,0.03793054999999999,0.006141900000000014,0.018931150000000015,0.10634856331564724,0.9621812621535443,0.0020825479221397206,0.03235084999999999,0,0.04301117411948322,0
2015-03-31,0.001412606557377049,0.014927512358370016,0.054444,0.010815459016393442,0.054444,1,2,0,0.014371633161664926,0.02182744729383656,0.0,16.480723520888592,0.35643981245259587,17.713396342133557,0.0002756825287019108,0.0003064194882793936,61,0.0,0.0,0.06557377049180328,0.01639344262295082,0.03278688524590164,0.0,0.013948000000000002,0.026036,0.07059585654628195,-1.6341179811798672,0.042545895757999025,0.028408,0.013948000000000002,0.026036,0.07059585654628195,-1.6341179811798672,0.042545895757999025,0.028408,0.005086333333333336,0.007774000000000003,0.0323641966014028,-2.2943422340273285,0.01783621652732846,0.019176,1,0.7849382744265809,1
2003-09-30,0.00228675,0.011921426487298553,0.033577,0.00963340625,0.033577,0,0,0,0.0,0.0,0.0,15.48572101893812,0.34868144425279346,16.328048668426824,0.0009204158556147461,0.005868380606399354,64,0.0,0.0,0.0,0.0,0.0,0.0,0.005214400000000001,0.012247900000000003,0.040738615158135066,-1.408024792317605,0.0172453468538268,0.0213291,0.006854950000000001,0.014432700000000003,0.04318834326500382,-1.9934934901703383,0.02877149349558145,0.0191443,0.0023989000000000016,0.0035506500000000024,0.023698363130186157,-1.9361519492447417,0.006874597918585848,0.01780635,0,0.6334912388657188,1
2003-12-31,0.004435359375,0.013289781308133177,0.052218,0.010252734375,0.052218,1,2,0,0.015099837612240164,0.02279178930406777,0.0,15.262353169080145,0.4671506789491951,16.67076744220035,0.00044665462667061476,0.003271028037383191,64,0.0,0.0,0.0,0.015625,0.03125,0.0,0.0,0.0,0.0,1.2364945343756957,0.0029689438933022836,0.025953099999999986,0.0,0.0,0.0,1.2364945343756957,0.0029689438933022836,0.025953099999999986,0.003110550000000006,0.006659550000000007,0.02426758419810021,-1.427864756967642,0.009508936742263871,0.013691449999999994,0,0.4559881675503341,0
2005-09-30,-0.001326484375,0.013682336997532173,0.032295,0.009940203125,0.036022,0,0,0,0.0,0.0,0.0,15.471447881692017,0.40581451332290464,16.823408577812536,0.0006079658687156524,0.004333694474539453,64,0.0,0.0,0.0,0.0,0.0,0.0,0.002540000000000004,0.004686250000000003,0.03895677140295681,-1.6755964976741486,0.007852264087225485,0.031335749999999996,0.004932850000000016,0.007324100000000014,0.03697175691945824,-1.7665851297600486,0.012938646148875597,0.024970899999999983,0.009968750000000002,0.01743625,0.047136754102757125,-1.7582474596882725,0.03065724226898964,0.018585749999999998,0,0.5981172597594174,1
2013-06-30,0.002964875,0.017319159147355528,0.047585,0.014164375,0.047585,0,1,0,0.0,0.01011909098229796,0.0,16.37167410964221,0.4350057278961613,18.195723060595245,0.0003173012569799946,0.0003633060853769869,64,0.0,0.0,0.0625,0.0,0.015625,0.0,0.0,0.0,0.0,1.4975419899141387,0.0004964875784267599,0.032371199999999996,0.0,0.0,0.0,1.326682210158951,0.0008371230849369849,0.0317385,0.0031443500000000024,0.008808100000000003,0.036749421058023334,0.5790571789565562,0.0017129935801779386,0.023871899999999998,0,0.7640674638055951,1
1994-06-30,-0.0009123225806451611,0.01757921516252365,0.040909,0.013903419354838709,0.040909,0,1,1,0.0,0.014967037974317072,0.01404486542367562,14.674323689638603,0.3564545692559841,15.496245724754498,0.0048635858946852895,0.012033694344163659,62,0.0,0.0,0.0,0.0,0.016129032258064516,0.016129032258064516,0.004900950000000004,0.009926200000000003,0.04678511481513717,-1.4508620305318751,0.014401546687465504,0.030982799999999998,0.003904550000000004,0.011717800000000004,0.050231219746224576,0.830766888830778,0.0015776282506567386,0.029191199999999997,0.0,0.0,0.0,1.7043151724368064,0.0005823756718752375,0.02802405,0,0.18719839102019598,0
2000-03-31,0.002556079365079365,0.028084725575566693,0.076923,0.02146036507936508,0.076923,5,7,5,0.051554487152672086,0.04947228460953989,0.05972212544611358,15.123495055327552,0.3682963108918624,16.281692998753996,0.009946791299422398,0.030719482619240096,63,0.2222222222222222,0.0,0.0,0.07936507936507936,0.1111111111111111,0.07936507936507936,0.0076384500000000015,0.019067200000000006,0.08925699568062392,-1.8318166352282608,0.03492761414722431,0.0578558,0.0076384500000000015,0.019067200000000006,0.08925699568062392,-1.8318166352282608,0.03492761414722431,0.0578558,0.003922250000000006,0.006755000000000004,0.051087934146632326,-1.786640466312206,0.01206875634993896,0.040001999999999996,0,0.02475364643303452,0
2012-06-30,-0.004004539682539682,0.01800066249750843,0.043275,0.014917365079365079,0.04559,0,1,3,0.0,0.012881901980339741,0.037289644115709536,15.988657771676875,0.39730089205534297,17.204034671943297,0.00044778263431979003,0.0005087763927754547,63,0.0,0.0,0.031746031746031744,0.0,0.015873015873015872,0.047619047619047616,0.003670350000000008,0.0070451000000000055,0.04994282383503199,-1.6167820714944023,0.011390391371885224,0.03854489999999999,0.005472700000000005,0.017161700000000005,0.05141361568757018,0.695443068448941,0.002478671820879685,0.026113299999999996,0.00687055000000001,0.012690300000000009,0.05268790007489869,-1.2692046652529223,0.016106587963459172,0.03289969999999999,0,0.7159893413558458,1
2006-09-30,0.002037873015873016,0.017977958638011896,0.043705,0.013314095238095238,0.043889,0,2,2,0.0,0.02519810222876406,0.025006160019737406,15.910114756651307,0.3531357264440923,17.242352976565485,0.0006989407788648953,0.002189895197872682,63,0.0,0.0,0.015873015873015872,0.0,0.031746031746031744,0.031746031746031744,0.0034398000000000033,0.004655800000000002,0.04716014085106863,-2.3624159444533217,0.01099893615418578,0.039233199999999996,0.006567100000000006,0.010751600000000007,0.05020218094329405,-1.5271605492300935,0.016419419361102285,0.032953399999999994,0.006936500000000002,0.015275500000000001,0.054021811099897885,-1.970333282205091,0.03009782605232387,0.028613499999999997,0,0.7326598138925204,1
2007-03-31,0.0002541967213114755,0.019451110088989497,0.065385,0.013903901639344263,0.065385,3,2,2,0.03855008879261344,0.012525211577889743,0.020685150233724206,16.198246448108616,0.41330656025287066,17.170520919336084,0.0006538375389223202,0.0027201632097925295,61,0.0,0.0,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.03278688524590164,0.016574333333333333,0.024043999999999996,0.08122269144629887,-1.9299410133873063,0.04640350172588439,0.041341,0.023575,0.040027999999999994,0.09168553145531248,-1.9159054249292518,0.07668986234906809,0.025357,0.012109000000000002,0.024113000000000002,0.07013827258258383,-2.322847698830289,0.05601082656189477,0.029169,0,0.5717336348147739,1
2010-03-31,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5595352794193824e-05,0
1996-06-30,-6.436507936507947e-05,0.013073194547896393,0.053991,0.009609063492063492,0.053991,1,1,0,0.014188598666528324,0.007623019265405165,0.0,14.474516073003196,0.36151333925843143,15.520822491214476,0.004030103621295983,0.008849557522123894,63,0.0,0.031746031746031744,0.0,0.015873015873015872,0.015873015873015872,0.0,0.013196000000000005,0.0331185,0.0775107145007449,0.731110572399454,0.006324202569433556,0.020872499999999995,0.0,0.0,0.0,2.479480809236171,0.0008594751736392712,0.017778399999999996,0.0037749999999999997,0.0073044999999999985,0.027310439815803486,-1.4486599495033197,0.010581736601146998,0.0156845,0,0.17180285923020927,0
2014-03-31,-0.0025437704918032785,0.0158501283521548,0.024979,0.012620688524590164,0.051496,1,0,2,0.01636847486917879,0.0,0.021229470191294068,17.012150593115393,0.4144090561582154,18.306546305313315,0.0002730702899399524,0.00029338418659249275,61,0.0,0.0,0.45901639344262296,0.01639344262295082,0.0,0.03278688524590164,0.008684666666666669,0.017987000000000003,0.06200688239762557,-1.405927910268196,0.025288425321994053,0.033509,0.002198666666666667,0.004757000000000001,0.027911448690394667,-1.6072163468118514,0.00764552816178398,0.020222,0.008684666666666669,0.017987000000000003,0.06200688239762557,-1.405927910268196,0.025288425321994053,0.033509,1,0.8268569387595212,1
2001-06-30,0.003720714285714286,0.017160086260431143,0.059109,0.012671539682539682,0.059109,1,2,0,0.011509426343533276,0.015808162245486278,0.0,14.65024442950152,0.30556666615405886,15.317764292879634,0.01096875177645417,0.02294792586054717,63,0.4603174603174603,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.0,0.0,0.0,1.115914367150846,0.00300305618475632,0.035778399999999995,0.009565700000000012,0.023472200000000012,0.07718218838894005,0.7511835471318562,0.004496906626953784,0.03563679999999999,0.004850900000000005,0.009409400000000005,0.03724085735715045,-2.9099244835563964,0.027380643435575575,0.020828599999999996,0,0.03601215699429708,0
1997-09-30,0.00313009375,0.016911262896453835,0.041414,0.0136791875,0.041414,0,2,0,0.0,0.02952578619599532,0.0,14.77068953399678,0.30211809486544805,15.369414830016517,0.0046480749767137215,0.011299435028248588,64,0.0,0.0,0.0,0.0,0.03125,0.0,0.004293450000000008,0.008333950000000007,0.04738239778240758,-2.523046305222552,0.021026941755409506,0.03308004999999999,0.004293450000000008,0.008333950000000007,0.04738239778240758,-2.523046305222552,0.021026941755409506,0.03308004999999999,0.004214050000000003,0.006506550000000003,0.03254082100368008,-1.8691920465623744,0.012161991510560424,0.021795449999999997,0,0.25709511487580633,0
2009-09-30,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5595352794193824e-05,0
1999-03-31,0.003573344262295082,0.023364400348168755,0.074941,0.017136491803278687,0.074941,4,5,1,0.051683632272025055,0.04619357713822391,0.00809934195858563,14.801104038060068,0.3664980273251862,15.865561908186969,0.011719344684093993,0.04472843450479233,61,0.06557377049180328,0.0,0.0,0.06557377049180328,0.08196721311475409,0.01639344262295082,0.009432666666666666,0.023001999999999995,0.08460779338078277,0.21809336839908988,0.007558529850749834,0.051939,0.015307666666666664,0.028876999999999993,0.09372035107964252,-1.8597746096898051,0.0537047114040125,0.046064,0.014891000000000001,0.025384,0.07007501189987374,-2.502213255504349,0.0635161812777224,0.026555,0,0.013752368504420187,0
1990-12-31,-0.0003200937499999999,0.01971742802677549,0.041237,0.015588781250000001,0.05,0,1,2,0.0,0.014225647529084338,0.019315557887557882,13.89594551868235,0.465066510623335,14.839651064718172,0.0,,64,0.0,0.421875,0.0,0.0,0.015625,0.03125,0.00613065,0.01311665,0.0571341172096864,-1.1924911170127368,0.015641488609965115,0.03688335,0.004735550000000003,0.009771550000000004,0.04690795955988629,-1.3829617082482917,0.013513679480233602,0.03146545,0.009930250000000009,0.01960025000000001,0.06185016326686574,-1.5290362127435564,0.029969492028826913,0.030399749999999993,0,0.2384703231544778,0
2014-09-30,-0.001785765625,0.012008811757750445,0.035537,0.008706546875,0.04464,0,0,1,0.0,0.0,0.010590642730422355,16.22958570366352,0.3712689350858054,17.390496135080472,0.00028764845946373084,0.0003131360576170835,64,0.0,0.0,0.046875,0.0,0.0,0.015625,0.006902000000000032,0.016819000000000032,0.05532578477688723,-1.742281069253567,0.029303425303775804,0.027820999999999967,0.0,0.0,0.0,2.8539862140396326,0.00021760390364759541,0.012665949999999999,0.009118700000000025,0.022124950000000025,0.05659780657446047,-1.1761225423871604,0.026021652444188838,0.022515049999999974,1,0.7742601130864226,1
2000-09-30,0.0021232857142857143,0.020162665038765036,0.057117,0.01635779365079365,0.057117,1,3,0,0.012453550852791914,0.03165471062889215,0.0,14.64326800997107,0.2646867855962836,15.510355227340243,0.0029646025302942085,0.007333682556312206,63,0.0,0.0,0.0,0.015873015873015872,0.047619047619047616,0.0,0.010040350000000003,0.022120600000000004,0.07006576927906555,-1.4117976741012404,0.031229811629723908,0.0349964,0.01011045,0.0221907,0.06953983490415042,-1.2718065598007648,0.028222277826570837,0.0349263,0.00183140000000001,0.002528900000000011,0.03416766472147975,-1.8248439942849872,0.004614847977147325,0.03000509999999999,0,0.3354101956600901,0
1998-12-31,0.00453471875,0.023050694683240256,0.074251,0.01824615625,0.074251,1,4,2,0.0067738098612532705,0.035416722126015564,0.01996638782097575,14.517055889471637,0.44123166135810954,15.421262084017735,0.010444889797804119,0.02332719459791283,64,0.265625,0.046875,0.0,0.015625,0.0625,0.03125,0.008797000000000006,0.027910000000000004,0.09864278086972815,0.8661354438982583,0.003265194918657113,0.04634099999999999,0.012922450000000028,0.033198450000000025,0.08737977024262127,-0.2230651584681786,0.016057341457283894,0.04105254999999997,0.014487100000000006,0.023909350000000003,0.06005176652962934,-1.3057194214518786,0.031218902649290482,0.022602649999999995,0,0.018093493527332645,0
2006-12-31,-0.000968031746031746,0.019050835640776472,0.055489,0.013488603174603176,0.062783,2,1,4,0.023344022314076104,0.0071459493748475995,0.03809268572743434,16.125635893205065,0.6444743566364317,18.285248128004756,0.0006196510887092759,0.0021241086329843815,63,0.0,0.0,0.1111111111111111,0.031746031746031744,0.015873015873015872,0.06349206349206349,0.007274800000000005,0.01735380000000001,0.07493592177326641,-2.3367056953569527,0.040550723296085514,0.045429199999999996,0.013607500000000002,0.036453,0.06909873118818408,0.01995740291080137,0.01333811629935378,0.019035999999999997,0.008885600000000014,0.022613100000000018,0.07190550239080706,-0.2932118914267062,0.011797328571360234,0.04016989999999999,0,0.3291241026391087,0
1992-09-30,-0.004550453125,0.019327965402518247,0.037618,0.015425921875,0.047923,0,0,3,0.0,0.0,0.03431333961743527,14.477981020002666,0.4542581859043781,15.593661347734708,0.0,,64,0.0,0.0625,0.0,0.0,0.0,0.046875,0.004452200000000003,0.010371450000000004,0.05341784256397378,-1.1267756603454073,0.011686297422489382,0.037551549999999996,0.0048696000000000425,0.0076118500000000415,0.0420223257043247,-1.3731231000379305,0.010452007069023779,0.030006149999999957,0.005607350000000014,0.011807100000000015,0.05566185781574581,-1.90226084516267,0.02246018402492019,0.036115899999999986,0,0.36150374630604476,0
1999-12-31,0.00256840625,0.020297572573389752,0.05026,0.0155709375,0.050654,0,3,2,0.0,0.03381816618952969,0.01893162417507121,14.605396707049405,0.4205520656565847,15.472309232506882,0.008597907505565088,0.06896551724137931,64,0.03125,0.03125,0.0,0.0,0.046875,0.03125,0.004165250000000016,0.006884250000000015,0.05476753903204247,-1.484651080395734,0.010220709200214357,0.04376974999999998,0.007182350000000037,0.013501350000000037,0.0582459317746834,-1.4479285973322422,0.019548990767591725,0.03675864999999996,0.009726100000000003,0.0215766,0.06347935436493707,-1.4655461519158735,0.03162150310142804,0.029077399999999996,0,0.0458792409469524,0
2007-06-30,0.0036825714285714283,0.02069929974171192,0.046729,0.016108857142857144,0.053946,1,4,1,0.014216178770130834,0.04723429371780202,0.007238410236675774,16.244577071119824,0.4474580887544643,17.30191577732749,0.0005617071150290296,0.0016136840406648608,63,0.0,0.0,0.06349206349206349,0.015873015873015872,0.06349206349206349,0.015873015873015872,0.0,0.0,0.0,2.374736013425392,0.000177218274824499,0.0443833,0.0013094000000000005,0.0031114000000000003,0.049115985832933806,-3.2950568079043467,0.010252239752113586,0.0436176,0.008804100000000002,0.026800600000000004,0.06466589397910644,0.5551262854356194,0.004768999054221416,0.027145399999999997,0,0.6804011814414974,1
1996-12-31,0.0025617812500000003,0.014796902855331553,0.045767,0.01085603125,0.045767,0,2,1,0.0,0.023126620816029335,0.014485236734156276,14.467822680024378,0.4662654446722948,15.483368687829236,0.004500081946412675,0.00997506234413965,64,0.0,0.09375,0.0,0.0,0.03125,0.015625,0.00661650000000003,0.011577000000000032,0.05490390787641644,-3.74449300012398,0.04334999546243544,0.03418999999999997,0.008879300000000007,0.015891050000000007,0.05640342392439903,-2.024201869241959,0.03216669311421745,0.029875949999999995,0.008173850000000002,0.02036185,0.04932071510871121,-1.180271538747427,0.0240325120312443,0.017936149999999998,0,0.09947979680777694,0
1990-03-31,0.0017078571428571427,0.015968343211832454,0.053254,0.011852142857142858,0.053254,1,1,1,0.014650670899345249,0.007874662213592933,0.013239774794802352,13.92102200867801,0.34713578812924445,14.745507331449602,0.0,,63,0.0,0.4126984126984127,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.0097981,0.023040100000000004,0.0667920787123307,-1.4247577754744585,0.03282656162270908,0.0302139,0.010604949999999998,0.027449200000000003,0.06391402491328226,-0.11749894188777785,0.011912566561090266,0.0258048,0.007842800000000007,0.019818300000000007,0.04853948677358033,-0.3435526826343568,0.011008381134772975,0.020527699999999992,0,0.3116939037044629,0
1991-06-30,0.0016507343749999999,0.024182359498125434,0.052448,0.018664359375,0.065292,4,5,3,0.048675032938970166,0.04672910856028187,0.023945216739227608,14.053574901669085,0.4248085868440562,15.311959151500076,0.0,,64,0.0,0.3125,0.0,0.0625,0.078125,0.046875,0.007274650000000006,0.013974900000000005,0.07500325115699061,-2.2776855023867597,0.031830427127304745,0.0513171,0.0024422000000000332,0.003991450000000035,0.05499763215680164,-1.7683455429749388,0.007058262817507383,0.048456549999999966,0.019111900000000057,0.03403715000000006,0.08712370219018191,-1.7886850634534128,0.06088174180752344,0.031254849999999945,0,0.17974648533680593,0
2014-06-30,0.0010691111111111114,0.01384990407223226,0.035735,0.010746031746031746,0.041141,0,0,1,0.0,0.0,0.012723262283188099,16.551425179015972,0.4517159992841564,17.65646346453317,0.00028710200262419575,0.0003132341425214725,63,0.0,0.0,0.1746031746031746,0.0,0.0,0.015873015873015872,0.008213650000000003,0.0149339,0.05084885226919741,-1.8575896679968746,0.027741058342898528,0.026207099999999997,0.0,0.0,0.0,1.9412489631207124,0.0006557974061203332,0.0190644,0.010637050000000004,0.021263800000000003,0.054557867375155014,-1.709823190360328,0.036357338355183955,0.019877199999999994,1,0.7554774948718818,1
2001-12-31,0.002384953125,0.02307584862490809,0.06062,0.018809890625,0.06062,3,4,1,0.03724653227456888,0.03767504809304977,0.006073967000608867,14.776106603560423,0.3487431056765472,15.969897337264687,0.005119471510294019,0.011840038661350777,64,0.0,0.015625,0.0,0.046875,0.0625,0.015625,0.008917950000000015,0.015210450000000014,0.07087807042059166,-2.071341716867579,0.0315060396173285,0.045409549999999986,0.008633650000000038,0.018745150000000037,0.07122376276880442,-1.3024515930373175,0.024414650479223525,0.041874849999999963,0.011593050000000011,0.031153300000000012,0.06974613709726578,0.027771212669715214,0.011274098307790432,0.026996699999999988,0,0.12133494845999164,0
